NORAD ID: 41028	 Latitude: 0.024484396178935993 deg	 Longitude: 93.45375462581733 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41029	 Latitude: -0.00516509720791761 deg	 Longitude: 26.02413258333441 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41034	 Latitude: 0.02257483016107076 deg	 Longitude: 128.50004624337384 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41036	 Latitude: -0.033680597496529865 deg	 Longitude: -15.007875114076166 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41105	 Latitude: -1.5206368120183171 deg	 Longitude: -14.528030140204654 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41121	 Latitude: -0.0708428334252749 deg	 Longitude: 80.22263321940919 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41191	 Latitude: -0.022126972197462628 deg	 Longitude: 36.14504483307063 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41194	 Latitude: -0.027104570387942683 deg	 Longitude: 105.71129477278578 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41238	 Latitude: 0.009565568567850253 deg	 Longitude: 51.5025595226475 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41310	 Latitude: -0.05624868468157959 deg	 Longitude: 8.970870722405639 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41380	 Latitude: 0.028860121226248182 deg	 Longitude: 108.26572096000228 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41382	 Latitude: -0.09249118745623844 deg	 Longitude: -65.17215120881255 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41469	 Latitude: -3.4537989766193453 deg	 Longitude: 129.46398851168814 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41471	 Latitude: 0.03353659390996754 deg	 Longitude: 153.98208112487134 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41552	 Latitude: -0.038075335646482335 deg	 Longitude: 78.44199136507872 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41581	 Latitude: 0.003038697134704464 deg	 Longitude: -95.10198434987774 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41586	 Latitude: -1.0169624406958986 deg	 Longitude: 110.47969807048214 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41588	 Latitude: -0.011506532309444532 deg	 Longitude: 74.70722702946668 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41589	 Latitude: -0.009582331298315342 deg	 Longitude: -116.98376198499822 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41591	 Latitude: 0.03751421358932597 deg	 Longitude: 150.46202912341369 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41592	 Latitude: -0.014856971498579771 deg	 Longitude: -61.33654542419517 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41724	 Latitude: -2.8243873625014015 deg	 Longitude: -10.364654765258758 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41725	 Latitude: -0.7457722901374874 deg	 Longitude: 101.39986091744363 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41729	 Latitude: 0.031011309671492703 deg	 Longitude: 143.95082079363897 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41747	 Latitude: -0.01708452237241747 deg	 Longitude: 68.52667039953054 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41793	 Latitude: -0.01737510155332049 deg	 Longitude: 73.91035363605641 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41794	 Latitude: 0.034702913603284764 deg	 Longitude: 144.79093936993866 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41836	 Latitude: 0.02413025686200272 deg	 Longitude: 140.72031100703163 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41838	 Latitude: 2.41680988678293 deg	 Longitude: -178.03573334419602 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41866	 Latitude: -0.02943040910500167 deg	 Longitude: -104.7173366724056 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41879	 Latitude: 0.019036462073435033 deg	 Longitude: 149.80092895296724 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41882	 Latitude: -0.8387908681304453 deg	 Longitude: 123.68971597508133 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41893	 Latitude: 0.0027179560675264372 deg	 Longitude: -97.05571623330644 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41903	 Latitude: 0.009795117124090797 deg	 Longitude: 110.03803091049109 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41904	 Latitude: 0.03267556187960456 deg	 Longitude: -83.95502773416717 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41911	 Latitude: 0.057959840961988224 deg	 Longitude: 66.54826636140247 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41940	 Latitude: 4.001723615111921 deg	 Longitude: 71.42933614784639 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41942	 Latitude: -0.004133166602397301 deg	 Longitude: -36.02428469823744 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41944	 Latitude: 0.018688303952511864 deg	 Longitude: 117.98173395575813 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 41945	 Latitude: -0.006159875835593934 deg	 Longitude: -43.201607462078904 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42070	 Latitude: 0.020996710335340035 deg	 Longitude: -109.88237763837111 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42075	 Latitude: -0.030097559588823722 deg	 Longitude: -12.036041717970694 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42432	 Latitude: -0.010100294146300136 deg	 Longitude: -66.89347573161984 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42662	 Latitude: -0.032527223280034614 deg	 Longitude: 110.47558696297345 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42691	 Latitude: 0.024809985187056172 deg	 Longitude: 115.82860333680068 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42692	 Latitude: -0.017450977428463663 deg	 Longitude: -74.85434702743117 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42695	 Latitude: -0.05532511842995093 deg	 Longitude: 97.28978956502016 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42698	 Latitude: -0.01948169243821663 deg	 Longitude: 56.509610245955166 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42709	 Latitude: 0.024997742336405407 deg	 Longitude: -129.1886223809817 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42740	 Latitude: -0.018903183795688092 deg	 Longitude: -69.95534241301445 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42741	 Latitude: 0.03125805024893493 deg	 Longitude: 171.99167336775517 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42747	 Latitude: -0.022326016728562832 deg	 Longitude: 47.84343122901653 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42749	 Latitude: -1.2926476577474713 deg	 Longitude: 10.250379174168529 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42801	 Latitude: -0.037025985252401035 deg	 Longitude: 1.9367915774076825 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42814	 Latitude: -0.08405531971146113 deg	 Longitude: 38.942765773088894 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42815	 Latitude: -0.03617514976832498 deg	 Longitude: 93.48992623456698 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42818	 Latitude: -0.0187995476352655 deg	 Longitude: -34.473975715704135 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42907	 Latitude: -0.043726184975323726 deg	 Longitude: 45.01513922390687 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42917	 Latitude: -0.02788675035745409 deg	 Longitude: 126.86419871497178 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42934	 Latitude: -0.03857704938141639 deg	 Longitude: -61.01841306529429 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42942	 Latitude: -0.005908664170554887 deg	 Longitude: 122.08061672716394 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42949	 Latitude: 0.7620584205440818 deg	 Longitude: 83.06785733497995 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42950	 Latitude: -0.018688781176279663 deg	 Longitude: -17.98991944705957 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42951	 Latitude: 0.004853867817608602 deg	 Longitude: 109.80490129080417 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42967	 Latitude: 0.021704970746983136 deg	 Longitude: -104.92217906471842 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 42984	 Latitude: 0.024901884895774905 deg	 Longitude: 113.11318640478908 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43039	 Latitude: -0.01758273829354399 deg	 Longitude: -24.7673593733188 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43162	 Latitude: 1.59893595135733 deg	 Longitude: -159.3676773112051 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43174	 Latitude: 0.019958035531016837 deg	 Longitude: -20.100629361764277 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43175	 Latitude: -0.024034887821107125 deg	 Longitude: -47.50587272173566 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43178	 Latitude: -0.01042724551609762 deg	 Longitude: 27.978717155321487 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43226	 Latitude: 0.05164666503441941 deg	 Longitude: -92.49175293670994 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43228	 Latitude: -0.040402108704098126 deg	 Longitude: -30.002889874663303 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43271	 Latitude: 0.021330160049098497 deg	 Longitude: 161.96462504214904 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43272	 Latitude: -0.035115124661193826 deg	 Longitude: -33.56628840944366 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43339	 Latitude: -0.0028490103658734473 deg	 Longitude: 134.0682234120353 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43432	 Latitude: -0.00896430487657954 deg	 Longitude: 128.05387070774475 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43450	 Latitude: 0.03707774226218736 deg	 Longitude: 134.01986213079726 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43463	 Latitude: -0.015695877906201177 deg	 Longitude: 119.07559320042411 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43488	 Latitude: 0.0008149394383443202 deg	 Longitude: 94.99789627411276 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43491	 Latitude: -2.11320315668264 deg	 Longitude: 79.01536393731439 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43562	 Latitude: 0.002005887935119924 deg	 Longitude: -62.9811875086805 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43587	 Latitude: 0.018725830741794732 deg	 Longitude: 107.97947365303705 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43611	 Latitude: 0.019939298616889204 deg	 Longitude: 137.96304394913378 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43632	 Latitude: -0.03637449242171668 deg	 Longitude: 45.09327144797333 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43633	 Latitude: -0.03552830605099574 deg	 Longitude: 169.00789544817434 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43683	 Latitude: -1.8580541037983125 deg	 Longitude: 139.96355769276104 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43698	 Latitude: 0.036558815486022606 deg	 Longitude: 55.01521187604894 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43700	 Latitude: -0.030763919246687962 deg	 Longitude: 25.785459184804477 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43823	 Latitude: -0.0037369473995567865 deg	 Longitude: 128.1950619618892 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43824	 Latitude: 0.04688233414520476 deg	 Longitude: 73.90179895462826 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43864	 Latitude: -0.06081371117706541 deg	 Longitude: 62.771202990096285 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43867	 Latitude: -0.04148627295470389 deg	 Longitude: 69.99561069079034 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43874	 Latitude: -1.6303194973335868 deg	 Longitude: 58.92987793084273 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 43920	 Latitude: -0.022351291086123843 deg	 Longitude: 129.9936410991612 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44034	 Latitude: -0.03519926196162461 deg	 Longitude: 38.99843735303427 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44035	 Latitude: 0.05925542885517642 deg	 Longitude: 47.88526238773806 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44048	 Latitude: -0.006784626973542428 deg	 Longitude: 145.95210641370957 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44067	 Latitude: 0.043020268397470494 deg	 Longitude: 130.3942968234237 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44071	 Latitude: -0.028428073632487033 deg	 Longitude: 60.30295925306031 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44076	 Latitude: -0.26631058644078115 deg	 Longitude: 77.04183081601583 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44186	 Latitude: -0.03478212264477864 deg	 Longitude: 30.468861952439184 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44231	 Latitude: -0.17839841675167306 deg	 Longitude: 144.49389851248526 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44307	 Latitude: -0.03627822523767181 deg	 Longitude: 48.98757779036599 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44333	 Latitude: 0.03486966130819242 deg	 Longitude: -100.84073471578525 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44334	 Latitude: 0.045376545254978445 deg	 Longitude: 6.993460585826936 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44457	 Latitude: -0.02899880791952644 deg	 Longitude: 12.02340322785661 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44475	 Latitude: -0.010580109532062022 deg	 Longitude: 142.5440557696527 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44476	 Latitude: -0.023760899415722923 deg	 Longitude: 61.934082592872095 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44479	 Latitude: -0.035944037883735874 deg	 Longitude: 16.99131361854529 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44624	 Latitude: -0.07256821252004945 deg	 Longitude: -4.995901276456815 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44625	 Latitude: -0.026964007347712808 deg	 Longitude: 156.09901393184253 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44637	 Latitude: -0.02539811035580014 deg	 Longitude: 83.49597618682934 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44800	 Latitude: -0.06707264301539284 deg	 Longitude: 35.474351485077605 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44801	 Latitude: -0.05756801839685033 deg	 Longitude: 10.99554403981255 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44868	 Latitude: 0.017528728216873343 deg	 Longitude: 150.01923717882514 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44903	 Latitude: -0.0708844275875167 deg	 Longitude: 76.01170161406664 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44910	 Latitude: -3.7334569495219885 deg	 Longitude: 87.57939693923562 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 44978	 Latitude: 0.05740832195704232 deg	 Longitude: 107.44080324465716 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45026	 Latitude: -0.012702119960420186 deg	 Longitude: 82.93805549686466 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45027	 Latitude: -0.04264918540202022 deg	 Longitude: 7.24165741222532 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45245	 Latitude: 5.008756915499716 deg	 Longitude: 135.8711718565836 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45246	 Latitude: 0.02142041818897033 deg	 Longitude: 128.20426639162042 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45344	 Latitude: -1.7371920648608108 deg	 Longitude: 80.03562669722663 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45807	 Latitude: -0.7892328986559909 deg	 Longitude: 110.52775999794251 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45863	 Latitude: -0.01198881879072765 deg	 Longitude: 133.96146170144928 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45920	 Latitude: 0.02161887340780361 deg	 Longitude: 116.13973474402586 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45985	 Latitude: 0.015959559290034023 deg	 Longitude: 96.50654913728147 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 45986	 Latitude: 0.0020291629299666065 deg	 Longitude: 79.96924926138847 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 46112	 Latitude: -0.02681252327237312 deg	 Longitude: 109.78576768074319 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 46113	 Latitude: -0.01583198933578989 deg	 Longitude: -0.9845629824590054 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 46114	 Latitude: 0.03281571330339967 deg	 Longitude: -124.95788441277884 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 46916	 Latitude: 1.3796892620303343 deg	 Longitude: 124.9452191960861 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47202	 Latitude: -0.037489673023224396 deg	 Longitude: 90.7234435044548 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47240	 Latitude: 0.02154579105877972 deg	 Longitude: -85.1604582441836 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47256	 Latitude: -0.03134601384123048 deg	 Longitude: 83.05245580194794 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47306	 Latitude: -0.0442994760423042 deg	 Longitude: 30.93784669468046 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47321	 Latitude: 1.5028984534663767 deg	 Longitude: 81.44937837298335 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 47613	 Latitude: -0.06965820726667385 deg	 Longitude: 178.599953960719 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 48618	 Latitude: -2.0850983444695954 deg	 Longitude: 20.981696651623036 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 48808	 Latitude: -0.020631629024931816 deg	 Longitude: 104.43122964966899 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 48838	 Latitude: 0.002959388391724234 deg	 Longitude: -85.1538458002651 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49011	 Latitude: -0.4592722183484754 deg	 Longitude: 16.771373615790054 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49055	 Latitude: -0.01133338650720608 deg	 Longitude: -70.07446147484177 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49056	 Latitude: -0.02962384487617758 deg	 Longitude: 47.67720774359986 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49062	 Latitude: 0.022814827630652873 deg	 Longitude: 97.98131297025138 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49115	 Latitude: 0.46844397505918556 deg	 Longitude: -99.42326500703209 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49125	 Latitude: -0.009130543461268903 deg	 Longitude: 101.37427717023499 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49332	 Latitude: -0.005431958330851858 deg	 Longitude: -67.10290218594018 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49333	 Latitude: -0.029462324931587167 deg	 Longitude: 45.437137524899654 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49505	 Latitude: 0.029418287386639905 deg	 Longitude: 130.09696919650958 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 49817	 Latitude: -0.011249581435876338 deg	 Longitude: -111.76497502682773 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50001	 Latitude: 0.020261870815424396 deg	 Longitude: 144.99762283278008 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50002	 Latitude: 0.022953908879618568 deg	 Longitude: 102.88682898577039 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50005	 Latitude: -0.00822977894814635 deg	 Longitude: 170.95458253801024 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50212	 Latitude: -0.026080680428027615 deg	 Longitude: 42.0043255358433 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50319	 Latitude: -0.01497983527828163 deg	 Longitude: 83.75888568901337 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50321	 Latitude: -2.6002395658113144 deg	 Longitude: 48.82879228259972 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50322	 Latitude: 0.3238616300829956 deg	 Longitude: 166.88387624814084 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 50574	 Latitude: 0.017743773002941565 deg	 Longitude: 137.26195052713854 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 51281	 Latitude: 0.02200661727993889 deg	 Longitude: 40.506197154028904 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 51850	 Latitude: 0.01633371439021962 deg	 Longitude: -137.0012797663394 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52255	 Latitude: 0.007877411384265688 deg	 Longitude: 125.09050378242097 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52817	 Latitude: -0.06823714359564279 deg	 Longitude: -7.03719543739647 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52903	 Latitude: 0.02014727484491353 deg	 Longitude: 83.06648884567463 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52904	 Latitude: 0.019696575858953513 deg	 Longitude: 91.496949261472 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52933	 Latitude: 0.034250800915123704 deg	 Longitude: -138.99177021239365 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 52940	 Latitude: -1.7880139092869891 deg	 Longitude: 119.32199308829861 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53100	 Latitude: -0.005058949557012129 deg	 Longitude: 10.540415622762751 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53355	 Latitude: 3.665662688310095 deg	 Longitude: 139.02490716416472 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53765	 Latitude: -0.031890008520280344 deg	 Longitude: 2.736446921047302 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53813	 Latitude: 0.015666862453068985 deg	 Longitude: 81.42167358957715 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53960	 Latitude: 0.0009201380858355031 deg	 Longitude: -103.09009017113738 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 53961	 Latitude: 0.05196198550737891 deg	 Longitude: -130.92967452141784 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54026	 Latitude: 0.032114555633887716 deg	 Longitude: -132.99224466189702 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54027	 Latitude: 0.026073449114334075 deg	 Longitude: -129.0027150676383 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54033	 Latitude: -0.01613027275611939 deg	 Longitude: 23.012940340546148 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54048	 Latitude: -0.013613432244238095 deg	 Longitude: 12.975939530395703 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54225	 Latitude: 0.013505875601880282 deg	 Longitude: 12.99770291470241 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54230	 Latitude: 0.015121228082518404 deg	 Longitude: 163.30316286379835 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54243	 Latitude: 0.02694006278414849 deg	 Longitude: -120.97881321742136 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54244	 Latitude: 0.009174253420782034 deg	 Longitude: -90.9864142972325 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54259	 Latitude: -0.0408017264223509 deg	 Longitude: 10.016349247759301 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54741	 Latitude: 0.01631771778664136 deg	 Longitude: -93.06999051797636 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54742	 Latitude: 0.008438459636886152 deg	 Longitude: -88.97367437989088 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 54743	 Latitude: -0.643825126690876 deg	 Longitude: -0.34810796167235003 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 55239	 Latitude: 0.025413605545839643 deg	 Longitude: 133.98740499213224 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 55263	 Latitude: -0.02994601157520195 deg	 Longitude: 23.918947990392063 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 55506	 Latitude: -0.029359678645977317 deg	 Longitude: 165.83108298203308 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 55508	 Latitude: -0.009960304627228132 deg	 Longitude: -60.97849053147993 deg	 At 2025-07-06 00:00:00+00:00 UTC 
NORAD ID: 55686	 Latitude: -0.03267128181221662 deg	 Longitude: 125.07449779092953 deg	 At 2025-07-06 00:00:00+00:00 UTC 
